id,host_id,latitude,longitude,first_review,last_review,calculated_host_listings_count,availability_365
14193052,86048157,39.862694670830479,3.0740062866418483,0,0,110,101
14193048,86048157,39.917386273543478,3.0529876533419951,0,0,110,148
14193049,86048157,39.918847526503036,3.0529513247915498,0,0,110,200
14193058,86048157,39.866859901599298,3.0513285922797126,0,0,110,164
14193041,86048157,39.864917419761035,3.0470894288528521,0,0,110,42
14193033,86048157,39.918272237800529,3.0556530879327046,0,0,110,166
14193030,86048157,39.8774709836147,3.0557293545102584,0,0,110,109
9145930,21698298,39.907485998828072,3.0749220676502977,1463608800,1473631200,3,348
16799669,41863175,39.90392937445683,3.0790673092012639,0,0,9,205
6458906,3296019,39.897689680070002,3.0775500994913028,1467237600,1467237600,87,252
15175196,95987411,39.91313882262056,3.0924664783497704,0,0,38,277
10355288,17104854,39.872748066717854,3.0197664236776762,1454454000,1475877600,1,272
1502466,2250502,39.92017811677357,3.0573257811297694,1406844000,1437429600,31,306
11152636,10188062,39.848031671542685,3.0482291499075598,0,0,128,104
1759140,5460753,39.856841381621571,3.0603042212586824,1436652000,1459720800,112,61
10715722,10188062,39.878254728600581,3.0403286551189415,0,0,128,52
14847401,92932776,39.906906892680752,3.0763696199231028,1475100000,1479596400,15,315
15764896,95399526,39.890279618006723,3.0315106537203267,0,0,25,148
732396,3812871,39.874675121488963,2.9912742587837884,1358118000,1487199600,2,193
15962226,71611818,39.899549879032691,3.0788128391144838,0,0,30,257
12619878,21443543,39.904070482951752,3.0716546339181643,0,0,1,190
7213086,14399628,39.867090724231296,2.967747304795973,1470434400,1475704800,20,288
10819452,10188062,39.915591532446143,3.0497521868885014,0,0,128,104
13446105,11810390,39.863567051514323,2.9595705770889347,0,0,20,247
3312816,5460753,39.914028426508004,3.0973666346324817,1477087200,1477087200,112,32
15174816,95987411,39.911626892890709,3.0883525547331399,0,0,38,321
16735447,40808646,39.85723348421984,3.0444168990572704,0,0,4,293
11865189,40506914,39.898769604722531,3.0344627203252328,0,0,8,305
986832,2250502,39.875554630781068,3.0130435358369345,1365372000,1472162400,31,285
